gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4958340548	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2752	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	CG-PAI		PRESENT	1	0553362c-9393-411f-bec2-116d0c343c4c	10.762941	-85.343174	5000.0						2023-10-19	19	10	2023	2435099	2435099	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.189Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958340527	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG1874	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-BOR		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2023-09-15	15	9	2023	2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.184Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958340486	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2735	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-PAI		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.762941	-85.343174	5000.0						2023-05-21	21	5	2023	2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.176Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958340462	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG1857	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-BOR		PRESENT	3	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0										2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.171Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958340460	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2702	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	CG-PAI		PRESENT	3	0553362c-9393-411f-bec2-116d0c343c4c	10.762941	-85.343174	5000.0										2435099	2435099	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.172Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958340455	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG1850	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-BOR		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0										2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.171Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958340441	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2713	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-PAI		PRESENT	1	0553362c-9393-411f-bec2-116d0c343c4c	10.762941	-85.343174	5000.0										2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.169Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958340436	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG1860	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	CG-BOR		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2023-07-16	16	7	2023	2435099	2435099	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.168Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958340421	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG1830	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-BOR		PRESENT	3	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0										2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.165Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958340371	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2109	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-BOR		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2023-10-16	16	10	2023	2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.158Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958340028	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2184	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-BOR		PRESENT	6	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0										2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.097Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958340002	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2199	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-BOR		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2023-05-05	5	5	2023	2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.090Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958339978	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2161	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR	CG-BOR		PRESENT	4	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0										5219426	5219426	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.086Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958339958	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2172	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-BOR		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2023-05-13	13	5	2023	2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.083Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958339954	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2149	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-BOR		PRESENT	4	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2023-04-25	25	4	2023	2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.082Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958339951	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2148	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	CG-BOR		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2023-05-18	18	5	2023	2435099	2435099	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.082Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958339938	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2142	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	CG-BOR		PRESENT	3	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2023-01-23	23	1	2023	2435099	2435099	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.080Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958339913	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2154	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	CG-BOR		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2023-09-18	18	9	2023	2435099	2435099	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.077Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958339911	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2156	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	CG-BOR		PRESENT	3	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2023-09-19	19	9	2023	2435099	2435099	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.076Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958339850	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2135	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-BOR		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2023-09-24	24	9	2023	2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.065Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958339826	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG1776	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-BOR		PRESENT	6	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2023-08-17	17	8	2023	2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.060Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958339793	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2632	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Puma yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Puma yagouaroundi		CR	CG-PAI		PRESENT	1	0553362c-9393-411f-bec2-116d0c343c4c	10.762941	-85.343174	5000.0						2023-10-30	30	10	2023	2435146	2435146	HUMAN_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.057Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958339780	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2639	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Puma yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Puma yagouaroundi		CR	CG-PAI		PRESENT	1	0553362c-9393-411f-bec2-116d0c343c4c	10.762941	-85.343174	5000.0										2435146	2435146	HUMAN_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:39.054Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958339355	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2063	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-BOR		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0										2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:38.973Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958339352	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2068	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-BOR		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2023-07-07	7	7	2023	2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:38.974Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958339348	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2062	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-BOR		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2023-09-17	17	9	2023	2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:38.973Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958339291	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2022	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-BOR		PRESENT	3	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2023-09-23	23	9	2023	2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:38.965Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958339286	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2024	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR	CG-BOR		PRESENT	6	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2023-05-19	19	5	2023	2435099	2435099	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:38.963Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958339201	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2013	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-BOR		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2023-09-13	13	9	2023	2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:38.949Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958339164	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2082	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-BOR		PRESENT	3	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2023-12-12	12	12	2023	2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:38.942Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958339153	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2092	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR	CG-BOR		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.819316	-85.4147	5000.0						2023-05-28	28	5	2023	5219426	5219426	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:38.941Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958338735	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2764	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-PAI		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.762941	-85.343174	5000.0						2023-01-23	23	1	2023	2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:38.870Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958338729	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG304	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-AMP		PRESENT	1	0553362c-9393-411f-bec2-116d0c343c4c	10.69997	-85.176346	5000.0										2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:38.870Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958338727	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG2766	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-PAI		PRESENT	1	0553362c-9393-411f-bec2-116d0c343c4c	10.762941	-85.343174	5000.0						2023-10-21	21	10	2023	2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:38.868Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4958338721	68a1ea89-99a7-41ce-8194-2a8d91450754	2023ICEFG308	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR	CG-AMP		PRESENT	2	0553362c-9393-411f-bec2-116d0c343c4c	10.69997	-85.176346	5000.0										2434982	2434982	MACHINE_OBSERVATION							CC_BY_NC_4_0		Laura Artavia Murillo			2024-10-23T20:29:38.868Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
